crop id,Province,District,id,deviceTimestamp,alt,direction,accuracy,notice,Interviewer's comments,Irrigated/Rainfed,Method of irrigation,Acres of Land Owned,Acres of Land Rented,Main Fertilizer,Number of main crops ,Crop,"Yield, maund",Area for yield,Area Unit,Crop harvesting method,Residue use: animal fodder  (%),Residue use: domestic burning (%),Residue use: sold to industry (%),Residue use: sold to biomass supplier (%),Residue use: fertilizer in the field (%),Residue use: left in field for burning (%),Unit price of Residue (Rs/ton),Residue sold to industry,Willingness to bale the biomass to be sold,Need for a private service provider for the bailing,"Agreement for a cooperative harvesting, baling and transporting arrangement",Need for a bargaining agent,Currently growing crop,Last crop,Second Last Crop,Location 1
1,Khyber Pakhtunkhwa,Mardan,20228,05/07/2015 01:11:53 PM,310.10000000000002,1,3.2,wheat sugarcane and maize are the main crops cultivated ,cooperative,irrigated,canal water,0,10,Chemical,3,Sugarcane,200,1,acre,manual,90%,10%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Wheat,Sugarcane,Maize,"(34.205415000000002, 71.924398333333301)"
2,Khyber Pakhtunkhwa,Mardan,20228,05/07/2015 01:11:53 PM,310.10000000000002,1,3.2,wheat sugarcane and maize are the main crops cultivated ,cooperative,irrigated,canal water,0,10,Chemical,,Maize,10,1,acre,manual,90%,10%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Wheat,Sugarcane,Maize,"(34.205415000000002, 71.924398333333301)"
3,Khyber Pakhtunkhwa,Mardan,20228,05/07/2015 01:11:53 PM,310.10000000000002,1,3.2,wheat sugarcane and maize are the main crops cultivated ,cooperative,irrigated,canal water,0,10,Chemical,,Wheat,21,1,acre,manual,90%,10%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Wheat,Sugarcane,Maize,"(34.205415000000002, 71.924398333333301)"
1,Khyber Pakhtunkhwa,Mardan,20224,05/07/2015 01:05:56 PM,313.3,219,2.2,wheat sugarcane and maize are the main crops cultivated ,cooperative,irrigated,canal water,4,0,Biofertilizers (animal waste/dung/crop waste),2,Wheat,12,1,acre,manual,95%,0%,0%,0%,0%,5%,1000,None,Yes,Yes,Yes,Yes,Wheat,Maize,Sugarcane,"(34.213155, 71.933734999999999)"
2,Khyber Pakhtunkhwa,Mardan,20224,05/07/2015 01:05:56 PM,313.3,219,2.2,wheat sugarcane and maize are the main crops cultivated ,cooperative,irrigated,canal water,4,0,Biofertilizers (animal waste/dung/crop waste),,Sugarcane,200,1,acre,manual,15%,80%,0%,0%,0%,5%,6000,None,Yes,Yes,Yes,Yes,Wheat,Maize,Sugarcane,"(34.213155, 71.933734999999999)"
1,Khyber Pakhtunkhwa,Mardan,20223,05/07/2015 01:03:52 PM,310.89999999999998,224,1.8,wheat sugarcane and maize are the main crops cultivated ,cooperative,irrigated,canal water,25,0,Chemical,1,Wheat,25,1,acre,manual,100%,0%,0%,0%,0%,0%,10000,None,No,No,No,No,Wheat,Sugarcane,Maize,"(34.226035000000003, 72.087384999999998)"
1,Khyber Pakhtunkhwa,Mardan,20222,05/07/2015 01:02:08 PM,317.5,220,3.7,sugarcane wheat and maize are the main crops cultivated,cooperative,irrigated,canal water,0,2.5,Chemical,3,Sugarcane,200,1,acre,manual,50%,50%,0%,0%,0%,0%,0,None,Yes,Yes,No,No,Sugarcane,Wheat,Maize,"(34.204725000000003, 71.924646666666703)"
2,Khyber Pakhtunkhwa,Mardan,20222,05/07/2015 01:02:08 PM,317.5,220,3.7,sugarcane wheat and maize are the main crops cultivated,cooperative,irrigated,canal water,0,2.5,Chemical,,Maize,24,1,acre,manual,90%,10%,0%,0%,0%,0%,0,None,Yes,Yes,No,No,Sugarcane,Wheat,Maize,"(34.204725000000003, 71.924646666666703)"
3,Khyber Pakhtunkhwa,Mardan,20222,05/07/2015 01:02:08 PM,317.5,220,3.7,sugarcane wheat and maize are the main crops cultivated,cooperative,irrigated,canal water,0,2.5,Chemical,,Wheat,26,1,acre,manual,60%,40%,0%,0%,0%,0%,0,None,Yes,Yes,No,No,Sugarcane,Wheat,Maize,"(34.204725000000003, 71.924646666666703)"
1,Khyber Pakhtunkhwa,Mardan,20219,05/07/2015 12:58:54 PM,304.60000000000002,213,1.8,sugarcane wheat and maize are the main crops cultivated,IF OWNER WANTS THEN I HAVE TO SUPPORT THE PROJECT.THSNKS,irrigated,canal water,0,20,Biofertilizers (animal waste/dung/crop waste),1,Wheat,20,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,Yes,Wheat,Maize,Wheat,"(34.221879999999999, 72.080991666666705)"
1,Khyber Pakhtunkhwa,Mardan,20217,05/07/2015 12:58:59 PM,318.7,229,2,sugarcane wheat and maize are the main crops cultivated,IF OWNER WANTS THEN I HAVE TO SUPPORT THE PROJECT.THSNKS,irrigated,canal water,0,8,Chemical,3,Maize,20,1,acre,manual,100%,0%,0%,0%,0%,0%,4000,None,Yes,Yes,Yes,Yes,Sugarcane,Maize,Wheat,"(34.209434999999999, 71.922833333333301)"
2,Khyber Pakhtunkhwa,Mardan,20217,05/07/2015 12:58:59 PM,318.7,229,2,sugarcane wheat and maize are the main crops cultivated,IF OWNER WANTS THEN I HAVE TO SUPPORT THE PROJECT.THSNKS,irrigated,canal water,0,8,Chemical,,Wheat,20,1,acre,manual,100%,0%,0%,0%,0%,0%,5600,None,Yes,Yes,Yes,Yes,Sugarcane,Maize,Wheat,"(34.209434999999999, 71.922833333333301)"
3,Khyber Pakhtunkhwa,Mardan,20217,05/07/2015 12:58:59 PM,318.7,229,2,sugarcane wheat and maize are the main crops cultivated,IF OWNER WANTS THEN I HAVE TO SUPPORT THE PROJECT.THSNKS,irrigated,canal water,0,8,Chemical,,Sugarcane,300,1,acre,manual,0%,50%,0%,0%,50%,0%,0,None,Yes,Yes,Yes,Yes,Sugarcane,Maize,Wheat,"(34.209434999999999, 71.922833333333301)"
1,Khyber Pakhtunkhwa,Mardan,20216,05/07/2015 12:55:32 PM,315,196,3.6,sugarcane is the crop cultivated throughout ,cooperative,irrigated,canal water,0,15,Chemical,1,Sugarcane,500,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,No,No,Sugarcane,Sugarcane,Sugarcane,"(34.205286666666701, 71.924376666666703)"
1,Khyber Pakhtunkhwa,Mardan,20215,05/07/2015 12:47:32 PM,298.89999999999998,200,2,sugarcane is the crop cultivated throughout ,FARMAER IS WILLINGLY TO SUPPORT THE PROJECT SND HE IS DRPENDENT UPON.THE OWNER THANKS,irrigated,canal water,0,25,Chemical,1,Wheat,20,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,No,No,No,No,Wheat,Maize,Wheat,"(34.2223166666667, 72.081071666666702)"
1,Khyber Pakhtunkhwa,Mardan,20201,05/07/2015 12:25:26 PM,311.5,330,2.2,wheat sugarcane and maize are the main crops cultivated,cooperative,irrigated,canal water,2,0,Chemical,1,Wheat,13,1,acre,manual,100%,0%,0%,0%,0%,0%,10000,None,Yes,Yes,Yes,Yes,Wheat,Maize,Wheat,"(34.212656666666703, 71.931984999999997)"
1,Khyber Pakhtunkhwa,Mardan,20213,05/07/2015 12:46:53 PM,308.10000000000002,23,1.6,sugarcane is the crop cultivated throughout ,FARMAER IS WILLINGLY TO SUPPORT THE PROJECT SND HE IS DRPENDENT UPON.THE OWNER THANKS,irrigated,canal water,0,4,Chemical,2,Maize,30,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,Yes,Wheat,Maize,Wheat,"(34.209838333333302, 71.920268333333297)"
2,Khyber Pakhtunkhwa,Mardan,20213,05/07/2015 12:46:53 PM,308.10000000000002,23,1.6,sugarcane is the crop cultivated throughout ,FARMAER IS WILLINGLY TO SUPPORT THE PROJECT SND HE IS DRPENDENT UPON.THE OWNER THANKS,irrigated,canal water,0,4,Chemical,,Wheat,20,1,acre,manual,100%,0%,0%,0%,0%,0%,35000,None,Yes,Yes,Yes,Yes,Wheat,Maize,Wheat,"(34.209838333333302, 71.920268333333297)"
1,Khyber Pakhtunkhwa,Mardan,20211,05/07/2015 12:45:40 PM,305.89999999999998,360,3.3,sugarcane wheat maize are the main crops cultivated,cooperative,irrigated,canal water,0,15,Chemical,3,Wheat,23,1,acre,manual,90%,10%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Sugarcane,Maize,Wheat,"(34.206236666666697, 71.924428333333296)"
2,Khyber Pakhtunkhwa,Mardan,20211,05/07/2015 12:45:40 PM,305.89999999999998,360,3.3,sugarcane wheat maize are the main crops cultivated,cooperative,irrigated,canal water,0,15,Chemical,,Sugarcane,300,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Sugarcane,Maize,Wheat,"(34.206236666666697, 71.924428333333296)"
3,Khyber Pakhtunkhwa,Mardan,20211,05/07/2015 12:45:40 PM,305.89999999999998,360,3.3,sugarcane wheat maize are the main crops cultivated,cooperative,irrigated,canal water,0,15,Chemical,,Maize,25,1,acre,manual,90%,10%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Sugarcane,Maize,Wheat,"(34.206236666666697, 71.924428333333296)"
1,Khyber Pakhtunkhwa,Mardan,20210,05/07/2015 12:41:17 PM,309.10000000000002,358,2.2,sugarcane wheat maize are the main crops cultivated,cooperative,irrigated,canal water,3,0,Chemical,1,Sugarcane,300,1,acre,manual,100%,0%,0%,0%,0%,0%,10000,None,No,No,Yes,Yes,Wheat,Sugarcane,Wheat,"(34.228540000000002, 72.088011666666702)"
1,Khyber Pakhtunkhwa,Mardan,20209,05/07/2015 12:40:45 PM,310.39999999999998,226,1.7,sugarcane wheat maize are the main crops cultivated,cooperative,irrigated,canal water,150,150,Chemical,2,Maize,30,1,acre,manual,100%,0%,0%,0%,0%,0%,4000,None,Yes,Yes,Yes,Yes,Sugarcane,Maize,Wheat,"(34.209575000000001, 71.920370000000005)"
2,Khyber Pakhtunkhwa,Mardan,20209,05/07/2015 12:40:45 PM,310.39999999999998,226,1.7,sugarcane wheat maize are the main crops cultivated,cooperative,irrigated,canal water,150,150,Chemical,,Sugarcane,100,1,acre,manual,70%,30%,0%,0%,0%,0%,2000,None,Yes,Yes,Yes,Yes,Sugarcane,Maize,Wheat,"(34.209575000000001, 71.920370000000005)"
1,Khyber Pakhtunkhwa,Mardan,20207,05/07/2015 12:36:57 PM,300.7,288,1.9,sugarcane wheat maize are the main crops cultivated,cooperative,irrigated,tube well,0,10,Chemical,3,Wheat,20,1,acre,manual,100%,0%,0%,0%,0%,0%,20000,None,Yes,No,Yes,No,Sugarcane,Wheat,Maize,"(34.212198333333298, 72.076094999999995)"
2,Khyber Pakhtunkhwa,Mardan,20207,05/07/2015 12:36:57 PM,300.7,288,1.9,sugarcane wheat maize are the main crops cultivated,cooperative,irrigated,tube well,0,10,Chemical,,Sugarcane,300,1,acre,manual,70%,30%,0%,0%,0%,0%,0,None,Yes,No,Yes,No,Sugarcane,Wheat,Maize,"(34.212198333333298, 72.076094999999995)"
3,Khyber Pakhtunkhwa,Mardan,20181,05/07/2015 11:41:10 AM,316.5,85,2.1,pea,cooperative,irrigated,canal water,5,0,Chemical,,Maize,20,1,acre,machinery,100%,0%,0%,0%,0%,0%,2000,None,Yes,Yes,Yes,Yes,Sugarcane,Maize,Wheat,"(34.213673333333297, 71.928288333333299)"
3,Khyber Pakhtunkhwa,Mardan,20207,05/07/2015 12:36:57 PM,300.7,288,1.9,sugarcane wheat maize are the main crops cultivated,cooperative,irrigated,tube well,0,10,Chemical,,Maize,20,1,acre,manual,0%,0%,100%,0%,0%,0%,5000,None,Yes,No,Yes,No,Sugarcane,Wheat,Maize,"(34.212198333333298, 72.076094999999995)"
1,Khyber Pakhtunkhwa,Mardan,20205,05/07/2015 12:34:01 PM,315,172,3.7,wheat sugarcane and maize are the main crops cultivated,cooperative,irrigated,canal water,0,0.3,Chemical,3,Sugarcane,100,1,acre,manual,70%,30%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Sugarcane,Wheat,Maize,"(34.207726666666701, 71.922243333333299)"
2,Khyber Pakhtunkhwa,Mardan,20205,05/07/2015 12:34:01 PM,315,172,3.7,wheat sugarcane and maize are the main crops cultivated,cooperative,irrigated,canal water,0,0.3,Chemical,,Maize,24,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Sugarcane,Wheat,Maize,"(34.207726666666701, 71.922243333333299)"
3,Khyber Pakhtunkhwa,Mardan,20205,05/07/2015 12:34:01 PM,315,172,3.7,wheat sugarcane and maize are the main crops cultivated,cooperative,irrigated,canal water,0,0.3,Chemical,,Wheat,36,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Sugarcane,Wheat,Maize,"(34.207726666666701, 71.922243333333299)"
1,Khyber Pakhtunkhwa,Mardan,20204,05/07/2015 12:34:13 PM,320.7,169,1.6,wheat sugarcane and maize are the main crops cultivated,cooperative,irrigated,canal water,0,200,Chemical,2,Maize,23,1,acre,manual,100%,0%,0%,0%,0%,0%,3400,None,Yes,Yes,Yes,Yes,Wheat,Maize,Wheat,"(34.2090483333333, 71.920871666666699)"
2,Khyber Pakhtunkhwa,Mardan,20204,05/07/2015 12:34:13 PM,320.7,169,1.6,wheat sugarcane and maize are the main crops cultivated,cooperative,irrigated,canal water,0,200,Chemical,,Wheat,20,1,acre,manual,100%,0%,0%,0%,0%,0%,35000,None,Yes,Yes,Yes,Yes,Wheat,Maize,Wheat,"(34.2090483333333, 71.920871666666699)"
1,Khyber Pakhtunkhwa,Mardan,20203,05/07/2015 12:28:32 PM,315.2,114,1.7,wheat sugarcane and maize are the main crops cultivated,cooperative,irrigated,canal water,0,100,Chemical,2,Wheat,20,1,acre,manual,100%,0%,0%,0%,0%,0%,21,None,Yes,Yes,Yes,Yes,Wheat,Maize,Wheat,"(34.209121666666697, 71.920873333333304)"
2,Khyber Pakhtunkhwa,Mardan,20203,05/07/2015 12:28:32 PM,315.2,114,1.7,wheat sugarcane and maize are the main crops cultivated,cooperative,irrigated,canal water,0,100,Chemical,,Maize,25,1,acre,manual,100%,0%,0%,0%,0%,0%,22,None,Yes,Yes,Yes,Yes,Wheat,Maize,Wheat,"(34.209121666666697, 71.920873333333304)"
1,Sindh,Matiari,38018,09/10/2015 05:09:30 PM,35.799999999999997,52,20,banana,banana,irrigated,tube well,15,0,Chemical,1,Cotton,35,1,acre,manual,0%,0%,0%,0%,0%,100%,0,None,No,No,No,No,Cotton,Wheat,Cotton,"(25.8724016666667, 68.363645000000005)"
1,Khyber Pakhtunkhwa,Mardan,20200,05/07/2015 12:21:53 PM,312.5,360,3.7,melon.sugarcane and wheat are the main crops cultivated,cooperative,irrigated,canal water,0,1.4,Chemical,3,Wheat,15,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Other (please specify in Notice),Sugarcane,Wheat,"(34.209488333333297, 71.923055000000005)"
2,Khyber Pakhtunkhwa,Mardan,20200,05/07/2015 12:21:53 PM,312.5,360,3.7,melon,cooperative,irrigated,canal water,0,1.4,Chemical,,Other (please specify in Notice),12,1,acre,manual,0%,100%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Other (please specify in Notice),Sugarcane,Wheat,"(34.209488333333297, 71.923055000000005)"
1,Sindh,Matiari,37959,09/10/2015 04:47:06 PM,-11,154,3,banana,banana,irrigated,canal water,25,0,Chemical,1,Cotton,25,1,acre,manual,0%,0%,0%,0%,0%,100%,0,None,Yes,Yes,Yes,Yes,Cotton,Wheat,Cotton,"(26.027431239999999, 68.449842570000001)"
3,Khyber Pakhtunkhwa,Mardan,20200,05/07/2015 12:21:53 PM,312.5,360,3.7,melon,cooperative,irrigated,canal water,0,1.4,Chemical,,Sugarcane,200,1,acre,manual,70%,30%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,No,Other (please specify in Notice),Sugarcane,Wheat,"(34.209488333333297, 71.923055000000005)"
1,Khyber Pakhtunkhwa,Mardan,20199,05/07/2015 12:19:35 PM,303.60000000000002,359,2,melon,cooperative,irrigated,canal water,1,0,Chemical,1,Wheat,25,1,acre,manual,100%,0%,0%,0%,0%,0%,7000,None,No,No,No,No,Wheat,Maize,Wheat,"(34.2323916666667, 72.089106666666694)"
1,Khyber Pakhtunkhwa,Mardan,20198,05/07/2015 12:20:49 PM,312.7,91,2,melon,cooperative,irrigated,canal water,25,0,Chemical,1,Wheat,40,1,acre,manual,100%,0%,0%,0%,0%,0%,10000,None,Yes,Yes,Yes,Yes,Wheat,Maize,Sunflower,"(34.2121766666667, 71.932016666666698)"
1,Khyber Pakhtunkhwa,Mardan,20197,05/07/2015 12:20:41 PM,312,294,2,melon,cooperative,irrigated,canal water,10,0,Chemical,3,Wheat,28,1,acre,manual,100%,0%,0%,0%,0%,0%,35000,None,Yes,Yes,Yes,Yes,Wheat,Maize,sugarcane,"(34.20937, 71.922063333333298)"
2,Khyber Pakhtunkhwa,Mardan,20197,05/07/2015 12:20:41 PM,312,294,2,melon,cooperative,irrigated,canal water,10,0,Chemical,,Sugarcane,160,1,acre,manual,100%,0%,0%,0%,0%,0%,32,None,Yes,Yes,Yes,Yes,Wheat,Maize,sugarcane,"(34.20937, 71.922063333333298)"
3,Khyber Pakhtunkhwa,Mardan,20197,05/07/2015 12:20:41 PM,312,294,2,melon,cooperative,irrigated,canal water,10,0,Chemical,,Maize,30,1,acre,manual,100%,0%,0%,0%,0%,0%,23000,None,Yes,Yes,Yes,Yes,Wheat,Maize,sugarcane,"(34.20937, 71.922063333333298)"
1,Khyber Pakhtunkhwa,Mardan,20196,05/07/2015 12:17:48 PM,304,50,2.1,melon,cooperative,irrigated,tube well,0,6,Chemical,2,Sugarcane,600,1,acre,manual,50%,25%,25%,0%,0%,0%,4000,Others,No,No,Yes,No,Wheat,Maize,Wheat,"(34.213616666666702, 72.076305000000005)"
2,Khyber Pakhtunkhwa,Mardan,20196,05/07/2015 12:17:48 PM,304,50,2.1,melon,cooperative,irrigated,tube well,0,6,Chemical,,Wheat,30,1,acre,manual,100%,0%,0%,0%,0%,0%,20000,Others,No,No,Yes,No,Wheat,Maize,Wheat,"(34.213616666666702, 72.076305000000005)"
1,Khyber Pakhtunkhwa,Mardan,20195,05/07/2015 12:14:16 PM,313,123,2.4,melon,cooperative,irrigated,canal water,0,10,Chemical,1,Wheat,40,1,acre,manual,95%,0%,0%,0%,0%,5%,10000,None,No,No,Yes,Yes,Wheat,Sugarcane,Maize,"(34.212690000000002, 71.931155000000004)"
1,Khyber Pakhtunkhwa,Mardan,20194,05/07/2015 12:09:51 PM,304.60000000000002,296,2.3,melon,cooperative,irrigated,canal water,3,0,Chemical,1,Wheat,20,1,acre,manual,100%,0%,0%,0%,0%,0%,10000,None,No,No,No,No,Wheat,Jawar/Chari (for seed),Wheat,"(34.232106666666702, 72.088954999999999)"
1,Khyber Pakhtunkhwa,Mardan,20459,05/08/2015 11:15:08 AM,359.2,347,2.6,well,nice peoples,irrigated,canal water,6,0,Chemical,3,Maize,30,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,Yes,Wheat,Sugarcane,Maize,"(34.360983333333301, 72.063433333333293)"
1,Khyber Pakhtunkhwa,Mardan,20193,05/07/2015 12:04:50 PM,303.39999999999998,249,1.9,melon,cooperative,irrigated,canal water,30,0,Biofertilizers (animal waste/dung/crop waste),1,Wheat,40,1,acre,manual,100%,0%,0%,0%,0%,0%,0,Cement plant,Yes,Yes,Yes,Yes,Wheat,Maize,Rice,"(34.223815000000002, 72.081508333333304)"
1,Punjab,Okara,32159,07/04/2015 01:54:39 PM,169.1,0,20,chilli,nice man,irrigated,both,5,0,Chemical,1,Rice,40,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,No,No,No,No,Rice,Wheat,Rice,"(30.942558333333299, 73.365101666666703)"
1,Khyber Pakhtunkhwa,Mardan,20192,05/07/2015 12:02:39 PM,309.2,232,2.3,melon,cooperative,irrigated,No selected item,2,0,Chemical,1,Wheat,30,1,acre,manual,100%,0%,0%,0%,0%,0%,10000,None,No,No,No,No,Wheat,Maize,Wheat,"(34.231859999999998, 72.08878)"
3,Khyber Pakhtunkhwa,Mardan,20191,05/07/2015 12:02:19 PM,316.8,13,2.5,melon,cooperative,irrigated,canal water,15,0,Chemical,,Maize,26,1,acre,manual,70%,0%,0%,0%,10%,20%,5000,None,Yes,Yes,Yes,Yes,Wheat,Sugarcane,Maize,"(34.213101666666702, 71.929511666666698)"
1,Khyber Pakhtunkhwa,Mardan,20190,05/07/2015 12:03:08 PM,296.3,277,2.7,melon,cooperative,irrigated,tube well,0,4,Chemical,2,Maize,20,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,No,No,Yes,No,Wheat,Maize,Wheat,"(34.215481666666697, 72.073835000000003)"
2,Khyber Pakhtunkhwa,Mardan,20190,05/07/2015 12:03:08 PM,296.3,277,2.7,melon,cooperative,irrigated,tube well,0,4,Chemical,,Wheat,20,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,No,No,Yes,No,Wheat,Maize,Wheat,"(34.215481666666697, 72.073835000000003)"
1,Khyber Pakhtunkhwa,Mardan,20189,05/07/2015 12:03:02 PM,302,299,2,melon,cooperative,irrigated,tube well,0,1.5,Chemical,1,Wheat,16,1,acre,manual,100%,0%,0%,0%,0%,0%,20000,None,No,No,No,No,Wheat,Maize,Wheat,"(34.215553333333297, 72.07414)"
1,Khyber Pakhtunkhwa,Mardan,20188,05/07/2015 12:02:35 PM,300.7,78,2.4,melon,cooperative,irrigated,tube well,0,4,Chemical,3,Maize,30,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,No,Yes,No,Sugarcane,Maize,Wheat,"(34.215591666666697, 72.075215)"
1,Khyber Pakhtunkhwa,Mardan,20186,05/07/2015 11:52:24 AM,303.3,194,2.2,melon,cooperative,irrigated,canal water,2,0,Chemical,1,Wheat,40,1,acre,manual,100%,0%,0%,0%,0%,0%,10000,None,No,No,No,No,Wheat,Jawar/Chari (for seed),Wheat,"(34.232295000000001, 72.088291666666706)"
1,Khyber Pakhtunkhwa,Mardan,20185,05/07/2015 11:51:02 AM,312.5,262,2.3,water milon crop 3,cooperative,irrigated,No selected item,10,0,Chemical,3,Sugarcane,200,1,acre,both,20%,50%,0%,0%,10%,20%,4000,None,Yes,Yes,Yes,Yes,Sugarcane,Wheat,Other (please specify in Notice),"(34.213666666666697, 71.928253333333302)"
2,Khyber Pakhtunkhwa,Mardan,20185,05/07/2015 11:51:02 AM,312.5,262,2.3,water milon crop 3,cooperative,irrigated,No selected item,10,0,Chemical,,Wheat,50,1,acre,both,90%,0%,0%,0%,0%,10%,0,None,Yes,Yes,Yes,Yes,Sugarcane,Wheat,Other (please specify in Notice),"(34.213666666666697, 71.928253333333302)"
3,Khyber Pakhtunkhwa,Mardan,20185,05/07/2015 11:51:02 AM,312.5,262,2.3,pea,cooperative,irrigated,No selected item,10,0,Chemical,,Other (please specify in Notice),90,1,acre,manual,100%,0%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,Yes,Sugarcane,Wheat,Other (please specify in Notice),"(34.213666666666697, 71.928253333333302)"
1,Khyber Pakhtunkhwa,Mardan,20184,05/07/2015 11:49:51 AM,301.60000000000002,185,2,pea,cooperative,irrigated,canal water,35,0,Chemical,1,Rice,40,1,acre,manual,100%,0%,0%,0%,0%,0%,9,None,Yes,Yes,Yes,Yes,Sugarcane,Maize,Lentil,"(34.2244733333333, 72.085385000000002)"
1,Khyber Pakhtunkhwa,Mardan,20183,05/07/2015 11:44:35 AM,311.5,301,1.8,pea,cooperative,irrigated,canal water,10,0,Chemical,2,Wheat,30,1,acre,manual,100%,0%,0%,0%,0%,0%,33,None,Yes,Yes,Yes,Yes,Wheat,Maize,Maize,"(34.201478333333299, 71.931326666666706)"
2,Khyber Pakhtunkhwa,Mardan,20183,05/07/2015 11:44:35 AM,311.5,301,1.8,pea,cooperative,irrigated,canal water,10,0,Chemical,,Maize,24,1,acre,manual,100%,0%,0%,0%,0%,0%,23,None,Yes,Yes,Yes,Yes,Wheat,Maize,Maize,"(34.201478333333299, 71.931326666666706)"
1,Khyber Pakhtunkhwa,Mardan,20182,05/07/2015 11:41:17 AM,309.89999999999998,110,1.8,pea,cooperative,irrigated,canal water,20,0,Chemical,1,Wheat,30,1,acre,machinery,90%,0%,0%,0%,10%,0%,30000,None,No,No,No,No,Wheat,Maize,Wheat,"(34.232648333333302, 72.087294999999997)"
1,Khyber Pakhtunkhwa,Mardan,20181,05/07/2015 11:41:10 AM,316.5,85,2.1,pea,cooperative,irrigated,canal water,5,0,Chemical,3,Cow pea (Rawan),60,1,acre,manual,0%,100%,0%,0%,0%,0%,0,None,Yes,Yes,Yes,Yes,Sugarcane,Maize,Wheat,"(34.213673333333297, 71.928288333333299)"
2,Khyber Pakhtunkhwa,Mardan,20181,05/07/2015 11:41:10 AM,316.5,85,2.1,pea,cooperative,irrigated,canal water,5,0,Chemical,,Wheat,20,1,acre,machinery,100%,0%,0%,0%,0%,0%,10000,None,Yes,Yes,Yes,Yes,Sugarcane,Maize,Wheat,"(34.213673333333297, 71.928288333333299)"
1,Khyber Pakhtunkhwa,Mardan,20179,05/07/2015 11:37:36 AM,312.2,213,2,pea,cooperative,irrigated,canal water,28,14,Chemical,1,Wheat,36,1,acre,manual,100%,0%,0%,0%,0%,0%,30000,None,Yes,Yes,Yes,No,Sugarcane,Maize,Wheat,"(34.201459999999997, 71.931333333333299)"
1,Khyber Pakhtunkhwa,Mardan,20177,05/07/2015 11:29:43 AM,318.3,319,2,pea,cooperative,irrigated,canal water,10,0,Biofertilizers (animal waste/dung/crop waste),1,Wheat,36,1,acre,both,100%,0%,0%,0%,0%,0%,1000,None,No,No,Yes,Yes,Wheat,Sugarcane,Sugarcane,"(34.213491666666698, 71.9275466666667)"
1,Khyber Pakhtunkhwa,Mardan,20176,05/07/2015 11:26:41 AM,303.89999999999998,99,1.8,pea,cooperative,irrigated,canal water,1,0,Chemical,1,Wheat,40,1,acre,manual,100%,0%,0%,0%,0%,0%,50000,None,No,No,No,No,Wheat,Maize,Wheat,"(34.231466666666698, 72.086744999999993)"
1,Khyber Pakhtunkhwa,Mardan,20175,05/07/2015 11:22:09 AM,302.8,308,2.4,pea,cooperative,irrigated,canal water,0,6,Chemical,1,Wheat,20,1,acre,manual,100%,0%,0%,0%,0%,0%,12000,None,Yes,Yes,Yes,Yes,Maize,Wheat,Maize,"(34.198844999999999, 71.933293333333296)"
1,Khyber Pakhtunkhwa,Mardan,20174,05/07/2015 11:16:13 AM,299.3,209,3,pea,cooperative,irrigated,canal water,2.5,0,Biofertilizers (animal waste/dung/crop waste),1,Wheat,30,1,acre,manual,100%,0%,0%,0%,0%,0%,10000,None,No,No,No,No,Wheat,Sugarcane,Wheat,"(34.228273333333298, 72.084966666666702)"
1,Khyber Pakhtunkhwa,Mardan,20173,05/07/2015 11:16:31 AM,293.89999999999998,16,3.1,wheat maize and sugarcane are the main crops cultivated,cooperative,irrigated,canal water,0,4,Chemical,3,Maize,15,1,acre,manual,20%,80%,0%,0%,0%,0%,4000,None,No,No,Yes,Yes,Wheat,Maize,Sugarcane,"(34.200103333333303, 71.995003333333301)"
2,Khyber Pakhtunkhwa,Mardan,20173,05/07/2015 11:16:31 AM,293.89999999999998,16,3.1,wheat maize and sugarcane are the main crops cultivated,cooperative,irrigated,canal water,0,4,Chemical,,Wheat,15,1,acre,manual,40%,0%,60%,0%,0%,0%,10000,None,No,No,Yes,Yes,Wheat,Maize,Sugarcane,"(34.200103333333303, 71.995003333333301)"
